idx,relative_path_to_video,datasetID,subjectNr,start,end,label,class,subjects,trainTest
2553,"OOPS/oops_dataset/oops_video/train/Best Fails of the Week - Go Hard, Or Go Home! (March 2018) _ FailArmy11.mp4",9,823,3333.0,3600.0,1,Forward Fall,single,TRAIN
2554,OOPS/oops_dataset/oops_video/val/Don't Get Zapped - Throwback Thursday (August 2017)18.mp4,9,824,2700.0,3400.0,3,Side Fall,single,VALIDATION
2555,OOPS/oops_dataset/oops_video/train/Cat's Hate Plastic! - Best Fails of the Week _ FailArmy21.mp4,9,825,33.0,3600.0,0,NoFall,single,TEST
2556,OOPS/oops_dataset/oops_video/train/Cat's Hate Plastic! - Best Fails of the Week _ FailArmy21.mp4,9,826,3733.0,4367.0,2,Backward Fall,single,TRAIN
2557,OOPS/oops_dataset/oops_video/train/Best Fails of the Month April 2016 _ FailArmy11.mp4,9,827,5042.0,5708.0,2,Backward Fall,single,TRAIN
2558,OOPS/oops_dataset/oops_video/val/Confidence is Key - Fails of the Week (December 2016) _ FailArmy30.mp4,9,828,700.0,1267.0,2,Backward Fall,single,VALIDATION
2559,"OOPS/oops_dataset/oops_video/val/Best Fails of the Week 3 February 2016 _ 'I'm OK, Wheres my Jetski!'FailArmy7.mp4",9,829,3767.0,4900.0,2,Backward Fall,single,TRAIN
2560,OOPS/oops_dataset/oops_video/train/Best Fails of the Week - Snowmobiles Over Water  (March 2018) _ FailArmy41.mp4,9,830,4133.0,5000.0,1,Forward Fall,single,VALIDATION
2561,OOPS/oops_dataset/oops_video/train/Best Fails of the Year 2017 - Part 2 (December 2017) _ FailArmy10.mp4,9,831,3433.0,3933.0,1,Forward Fall,multiple,VALIDATION
2562,OOPS/oops_dataset/oops_video/val/34 Funny Kid Nominees - FailArmy Hall Of Fame (May 2017)29.mp4,9,832,933.0,8400.0,0,NoFall,single,TRAIN
2563,OOPS/oops_dataset/oops_video/train/Best Fail of the Week - Bad Kitty! (April 2018) _ FailArmy22.mp4,9,833,33.0,633.0,3,Side Fall,multiple,TRAIN
2564,OOPS/oops_dataset/oops_video/train/Best Fail of the Week - Bad Kitty! (April 2018) _ FailArmy22.mp4,9,834,667.0,1167.0,3,Side Fall,multiple,VALIDATION
2565,OOPS/oops_dataset/oops_video/train/Double Fails (November 2017) _ FailArmy2.mp4,9,835,3733.0,4233.0,1,Forward Fall,multiple,TRAIN
2566,OOPS/oops_dataset/oops_video/train/Best Fails of the Week 3 April 2016 _ FailArmy21.mp4,9,836,33.0,6800.0,0,NoFall,single,TRAIN
2567,OOPS/oops_dataset/oops_video/val/Crack That Whip - Throwback Fails (July 2017)16.mp4,9,837,33.0,5233.0,0,NoFall,single,TRAIN
2568,OOPS/oops_dataset/oops_video/train/Cat's Hate Plastic! - Best Fails of the Week _ FailArmy45.mp4,9,838,33.0,6967.0,2,Backward Fall,single,TRAIN
2569,OOPS/oops_dataset/oops_video/train/Cat's Hate Plastic! - Best Fails of the Week _ FailArmy45.mp4,9,839,7000.0,7800.0,2,Backward Fall,single,TRAIN
2570,OOPS/oops_dataset/oops_video/train/Best Fails of the Week 2 May 2016 _ FailArmy 'That Was An Epic Fail Sam'73.mp4,9,840,4417.0,4917.0,2,Backward Fall,single,VALIDATION
2571,OOPS/oops_dataset/oops_video/train/FailArmy After Dark - It's Party Time (ep. 1)95.mp4,9,841,2250.0,3250.0,2,Backward Fall,single,VALIDATION
2572,OOPS/oops_dataset/oops_video/train/Double Fails (November 2017) _ FailArmy11.mp4,9,842,833.0,1600.0,2,Backward Fall,single,TRAIN
2573,OOPS/oops_dataset/oops_video/train/Double Fails (November 2017) _ FailArmy11.mp4,9,843,6300.0,6900.0,1,Forward Fall,multiple,TEST
2574,OOPS/oops_dataset/oops_video/train/Back in USSR (February 2019) _ FailArmy13.mp4,9,844,33.0,3833.0,0,NoFall,single,TRAIN
2575,OOPS/oops_dataset/oops_video/train/Best Fails of the Year - Part 2 (2018) _ FailArmy52.mp4,9,845,1667.0,2967.0,1,Forward Fall,single,TEST
2576,OOPS/oops_dataset/oops_video/train/Best Fails of the Week - Is Winter Done Yet (January 2018) _ FailArmy39.mp4,9,846,33.0,1500.0,0,NoFall,single,VALIDATION
2577,OOPS/oops_dataset/oops_video/train/Best Fails of the Week - Is Winter Done Yet (January 2018) _ FailArmy39.mp4,9,847,1533.0,2233.0,1,Forward Fall,single,TRAIN
2578,OOPS/oops_dataset/oops_video/train/Best Fails of the Week - Is Winter Done Yet (January 2018) _ FailArmy39.mp4,9,848,3233.0,5767.0,0,NoFall,single,TRAIN
2579,OOPS/oops_dataset/oops_video/val/Don't Get Zapped - Throwback Thursday (August 2017)61.mp4,9,849,1200.0,3233.0,0,NoFall,single,TEST
2580,OOPS/oops_dataset/oops_video/val/Don't Get Zapped - Throwback Thursday (August 2017)61.mp4,9,850,3400.0,4333.0,3,Side Fall,single,TRAIN
2581,OOPS/oops_dataset/oops_video/train/Bend Your Knees!! - Fails of the Week (September 2017) _ FailArmy53.mp4,9,851,2700.0,3300.0,2,Backward Fall,multiple,VALIDATION
2582,OOPS/oops_dataset/oops_video/train/Best Fails of Week 1 July 2016 _ FailArmy40.mp4,9,852,33.0,6133.0,0,NoFall,single,VALIDATION
2583,OOPS/oops_dataset/oops_video/train/Best Fails of Week 1 July 2016 _ FailArmy40.mp4,9,853,6167.0,6967.0,1,Forward Fall,single,VALIDATION
2584,OOPS/oops_dataset/oops_video/train/FailArmy After Dark - It's Party Time (ep. 1)174.mp4,9,854,1500.0,2000.0,1,Forward Fall,single,VALIDATION
2585,OOPS/oops_dataset/oops_video/val/Best Fails of the Week - The Eagles Are Champs!! (February 2018) _ FailArmy18.mp4,9,855,3700.0,4800.0,1,Forward Fall,single,TRAIN
2586,OOPS/oops_dataset/oops_video/val/Confidence is Key - Fails of the Week (December 2016) _ FailArmy45.mp4,9,856,33.0,7833.0,0,NoFall,single,TRAIN
2587,OOPS/oops_dataset/oops_video/train/Best Fails of Week 4 June 2016 _ FailArmy25.mp4,9,857,2000.0,2708.0,1,Forward Fall,single,TEST
2588,OOPS/oops_dataset/oops_video/train/Best Fails of the Month - Driving Me Crazy! (January 2018) _ FailArmy9.mp4,9,858,2967.0,3667.0,1,Forward Fall,single,TEST
2589,OOPS/oops_dataset/oops_video/val/Bats & Balls Fail Compilation _ By FailArmy 201650.mp4,9,859,42.0,4292.0,0,NoFall,single,TRAIN
2590,OOPS/oops_dataset/oops_video/train/Fail Olympics _ 'FAIL-YMPICS PART 3' by FailArmy 201642.mp4,9,860,42.0,2458.0,0,NoFall,single,TRAIN
2591,OOPS/oops_dataset/oops_video/train/Fail Olympics _ 'FAIL-YMPICS PART 3' by FailArmy 201642.mp4,9,861,2500.0,3208.0,2,Backward Fall,single,TEST
2592,OOPS/oops_dataset/oops_video/train/Didn't Make The Team - Better luck next time!  (September 2017) _ FailArmy32.mp4,9,862,3100.0,4100.0,2,Backward Fall,single,TEST
2593,OOPS/oops_dataset/oops_video/train/Big Air Fails Compilation _ 'I Believe I Can Fly' By FailArmy 201631.mp4,9,863,417.0,875.0,2,Backward Fall,single,TEST
2594,OOPS/oops_dataset/oops_video/val/Don't Get Zapped - Throwback Thursday (August 2017)84.mp4,9,864,33.0,4100.0,0,NoFall,multiple,VALIDATION
2595,OOPS/oops_dataset/oops_video/val/Don't Get Zapped - Throwback Thursday (August 2017)84.mp4,9,865,4133.0,4900.0,1,Forward Fall,multiple,VALIDATION
2596,OOPS/oops_dataset/oops_video/train/Back in USSR (February 2019) _ FailArmy46.mp4,9,866,33.0,4167.0,0,NoFall,single,VALIDATION
2597,OOPS/oops_dataset/oops_video/train/Back in USSR (February 2019) _ FailArmy46.mp4,9,867,4200.0,5500.0,3,Side Fall,single,TRAIN
2598,OOPS/oops_dataset/oops_video/train/Armpit Wax - Fails You Missed (April 2018) _ 201836.mp4,9,868,4292.0,5083.0,2,Backward Fall,multiple,TRAIN
2599,OOPS/oops_dataset/oops_video/val/Don't Be Such a Baby - Kid Fails (September 2018) _ FailArmy28.mp4,9,869,8400.0,9100.0,1,Forward Fall,multiple,TRAIN
2600,OOPS/oops_dataset/oops_video/val/34 Funny Kid Nominees - FailArmy Hall Of Fame (May 2017)13.mp4,9,870,4267.0,4967.0,1,Forward Fall,multiple,TRAIN
2601,OOPS/oops_dataset/oops_video/val/Drop On In! - Fails of the Week (June 2018) _ FailArmy10.mp4,9,871,2933.0,3367.0,2,Backward Fall,single,TRAIN
2602,OOPS/oops_dataset/oops_video/train/29 Best Work Fail Nominees - FailArmy Hall of Fame (August 2017)22.mp4,9,872,33.0,6133.0,0,NoFall,multiple,VALIDATION
2603,OOPS/oops_dataset/oops_video/val/Classic bails and Throwback Fails (June 2017) _ FailArmy52.mp4,9,873,42.0,9042.0,0,NoFall,multiple,VALIDATION
2604,OOPS/oops_dataset/oops_video/train/Don't Rock the Boat! - Throwback Fails (February 2018) _ FailArmy2.mp4,9,874,100.0,4433.0,0,NoFall,single,TRAIN
2605,OOPS/oops_dataset/oops_video/train/Baby's Stealing Out Here - Fails of the Week - (April 2017) _ FailArmy32.mp4,9,875,3067.0,3767.0,1,Forward Fall,multiple,TRAIN
2606,OOPS/oops_dataset/oops_video/train/Best Fails of Week 1 July 2016 _ FailArmy8.mp4,9,876,33.0,3933.0,0,NoFall,single,TEST
2607,OOPS/oops_dataset/oops_video/train/Armpit Wax - Fails You Missed (April 2018) _ 201838.mp4,9,877,42.0,6917.0,0,NoFall,single,TEST
2608,OOPS/oops_dataset/oops_video/val/Classic bails and Throwback Fails (June 2017) _ FailArmy67.mp4,9,878,2333.0,3083.0,2,Backward Fall,multiple,TRAIN
2609,OOPS/oops_dataset/oops_video/val/Best Fails of the Week 3 May 2016 _ FailArmy70.mp4,9,879,42.0,6042.0,0,NoFall,single,VALIDATION
2610,OOPS/oops_dataset/oops_video/train/Best Fails of Week 2 June 2016 _ FailArmy34.mp4,9,880,917.0,1583.0,1,Forward Fall,single,TEST
2611,OOPS/oops_dataset/oops_video/train/Best Fails of the Week - It's Raining Inside! (February 2018) _ FailArmy20.mp4,9,881,33.0,8867.0,0,NoFall,single,TEST
2612,OOPS/oops_dataset/oops_video/train/Fail Olympics _ 'FAIL-YMPICS PART 2' by FailArmy 20164.mp4,9,882,1333.0,2000.0,1,Forward Fall,single,VALIDATION
2613,OOPS/oops_dataset/oops_video/train/Fail Olympics _ 'FAIL-YMPICS PART 2' by FailArmy 20164.mp4,9,883,2167.0,4083.0,0,NoFall,single,TRAIN
2614,OOPS/oops_dataset/oops_video/val/Best Fails of the Week - The Eagles Are Champs!! (February 2018) _ FailArmy11.mp4,9,884,2767.0,3467.0,1,Forward Fall,single,TEST
2615,OOPS/oops_dataset/oops_video/val/Classic bails and Throwback Fails (June 2017) _ FailArmy4.mp4,9,885,1333.0,2042.0,2,Backward Fall,single,VALIDATION
2616,OOPS/oops_dataset/oops_video/train/31 Back To School Fail Nominees - FailArmy Hall of Fame (September 2017)43.mp4,9,886,2333.0,3667.0,3,Side Fall,multiple,TEST
2617,OOPS/oops_dataset/oops_video/train/Best Fails of the Week 1 March 2016 _ 'WTF Was that!' by FailArmy4.mp4,9,887,33.0,3000.0,0,NoFall,single,TRAIN
2618,OOPS/oops_dataset/oops_video/val/Don't Get Zapped - Throwback Thursday (August 2017)122.mp4,9,888,500.0,1200.0,1,Forward Fall,multiple,TRAIN
2619,OOPS/oops_dataset/oops_video/train/Best Fails of the Year 2017 - Part 2 (December 2017) _ FailArmy74.mp4,9,889,2200.0,3300.0,2,Backward Fall,multiple,TRAIN
2620,"OOPS/oops_dataset/oops_video/val/Best Fails of the Week 3 February 2016 _ 'I'm OK, Wheres my Jetski!'FailArmy20.mp4",9,890,3533.0,4167.0,2,Backward Fall,single,TRAIN
2621,OOPS/oops_dataset/oops_video/train/Doggone It! - Fails You Missed #23 (December 2017) _ FailArmy3.mp4,9,891,1708.0,2625.0,2,Backward Fall,multiple,TEST
2622,OOPS/oops_dataset/oops_video/train/Damaged Goods _ Funny Fails and Broken Things by FailArmy0.mp4,9,892,33.0,6633.0,0,NoFall,single,TEST
2623,OOPS/oops_dataset/oops_video/train/Best Fails of the Month - Driving Me Crazy! (January 2018) _ FailArmy3.mp4,9,893,1633.0,2667.0,2,Backward Fall,single,TRAIN
2624,OOPS/oops_dataset/oops_video/val/Best Fails of the Week 3 May 2016 _ FailArmy88.mp4,9,894,3750.0,4542.0,2,Backward Fall,multiple,VALIDATION
2625,OOPS/oops_dataset/oops_video/train/Best Fails of Week 2 July 2016 _ FailArmy34.mp4,9,895,3467.0,4100.0,2,Backward Fall,single,TRAIN
2626,OOPS/oops_dataset/oops_video/train/Best Fails of the Week 3 April 2016 _ FailArmy7.mp4,9,896,2000.0,3200.0,2,Backward Fall,single,TEST
2627,OOPS/oops_dataset/oops_video/train/Boatloads of Fails - Throwback Thursday (August 2017)28.mp4,9,897,33.0,3800.0,0,NoFall,single,TRAIN
2628,OOPS/oops_dataset/oops_video/val/Bee Keeper Business - Fails of the Week (November 2018) _ FailArmy15.mp4,9,898,4467.0,5067.0,2,Backward Fall,single,TRAIN
2629,OOPS/oops_dataset/oops_video/train/Best Fails of the Year 2018 (So Far) _ FailArmy55.mp4,9,899,2667.0,3167.0,2,Backward Fall,single,TEST
2630,OOPS/oops_dataset/oops_video/val/Best Fails of the Year 2017 - Part 1 (December 2017) _ FailArmy23.mp4,9,900,2233.0,3233.0,1,Forward Fall,multiple,TRAIN
2631,OOPS/oops_dataset/oops_video/train/Best Fails of Week 2 June 2016 _ FailArmy16.mp4,9,901,42.0,8083.0,0,NoFall,single,TRAIN
2632,OOPS/oops_dataset/oops_video/val/Bee Keeper Business - Fails of the Week (November 2018) _ FailArmy4.mp4,9,902,2733.0,3500.0,3,Side Fall,single,TRAIN
2633,OOPS/oops_dataset/oops_video/train/Best Fails of the Week 2 May 2016 _ FailArmy 'That Was An Epic Fail Sam'13.mp4,9,903,5875.0,6625.0,3,Side Fall,single,VALIDATION
2634,OOPS/oops_dataset/oops_video/train/Doggone It! - Fails You Missed #23 (December 2017) _ FailArmy39.mp4,9,904,1833.0,2458.0,3,Side Fall,single,TRAIN
2635,OOPS/oops_dataset/oops_video/train/Didn't Make The Team - Better luck next time!  (September 2017) _ FailArmy21.mp4,9,905,1267.0,1867.0,2,Backward Fall,multiple,TRAIN
2636,OOPS/oops_dataset/oops_video/train/Best Fails of the Week 2 April 2016 _ 'I Knew That Was a Bad Idea' by FailArmy16.mp4,9,906,625.0,1292.0,2,Backward Fall,single,TRAIN
2637,OOPS/oops_dataset/oops_video/train/Dunking Over Kids - Best Fails Of The Week (April 2018) _ FailArmy14.mp4,9,907,4233.0,5233.0,3,Side Fall,multiple,TRAIN
2638,OOPS/oops_dataset/oops_video/train/Boatloads of Fails - Throwback Thursday (August 2017)97.mp4,9,908,3233.0,4000.0,2,Backward Fall,single,TRAIN
2639,OOPS/oops_dataset/oops_video/train/Armpit Wax - Fails You Missed (April 2018) _ 201821.mp4,9,909,3500.0,4250.0,3,Side Fall,multiple,VALIDATION
2640,OOPS/oops_dataset/oops_video/train/Bad Hair Day - Fails of the week (April 2019) _ FailArmy11.mp4,9,910,933.0,1533.0,1,Forward Fall,single,TEST
2641,OOPS/oops_dataset/oops_video/train/Best Fails of the Month - Driving Me Crazy! (January 2018) _ FailArmy42.mp4,9,911,1833.0,2433.0,2,Backward Fall,single,TEST
2642,OOPS/oops_dataset/oops_video/val/Don't Be Such a Baby - Kid Fails (September 2018) _ FailArmy20.mp4,9,912,1700.0,2300.0,1,Forward Fall,multiple,TRAIN
2643,OOPS/oops_dataset/oops_video/train/Best Fails of Week 2 July 2016 _ FailArmy9.mp4,9,913,2400.0,3200.0,2,Backward Fall,multiple,TRAIN
2644,OOPS/oops_dataset/oops_video/val/Best Fails of the Week - The Eagles Are Champs!! (February 2018) _ FailArmy23.mp4,9,914,33.0,3433.0,0,NoFall,single,TEST
2645,OOPS/oops_dataset/oops_video/val/Best Fails of the Week - The Eagles Are Champs!! (February 2018) _ FailArmy23.mp4,9,915,3467.0,4067.0,2,Backward Fall,single,TRAIN
2646,OOPS/oops_dataset/oops_video/val/Best Fails of the Week - The Eagles Are Champs!! (February 2018) _ FailArmy23.mp4,9,916,4100.0,7333.0,0,NoFall,single,TEST
2647,OOPS/oops_dataset/oops_video/train/Didn't Make The Team - Better luck next time!  (September 2017) _ FailArmy25.mp4,9,917,2167.0,3167.0,1,Forward Fall,multiple,TRAIN
2648,OOPS/oops_dataset/oops_video/train/A Christmas Miracle! - Fails You Missed #21 (December 2017) _ FailArmy80.mp4,9,918,42.0,1875.0,0,NoFall,single,TRAIN
2649,OOPS/oops_dataset/oops_video/train/A Christmas Miracle! - Fails You Missed #21 (December 2017) _ FailArmy80.mp4,9,919,1917.0,2667.0,2,Backward Fall,single,TRAIN
2650,OOPS/oops_dataset/oops_video/val/Classic bails and Throwback Fails (June 2017) _ FailArmy32.mp4,9,920,3083.0,3625.0,2,Backward Fall,single,TEST
2651,OOPS/oops_dataset/oops_video/train/Best Fails of the Year 2016 (So Far) _ FailArmy Fail Compilation44.mp4,9,921,3542.0,4375.0,2,Backward Fall,multiple,TRAIN
2652,OOPS/oops_dataset/oops_video/train/Best Fails of the Week 4 March 2016 _ 'Not Today!!' FailArmy27.mp4,9,922,33.0,4967.0,0,NoFall,single,TEST
2653,OOPS/oops_dataset/oops_video/val/Best Fails of the Week - The Eagles Are Champs!! (February 2018) _ FailArmy4.mp4,9,923,2400.0,2833.0,1,Forward Fall,single,VALIDATION
2654,OOPS/oops_dataset/oops_video/val/Bee Keeper Business - Fails of the Week (November 2018) _ FailArmy9.mp4,9,924,33.0,3600.0,0,NoFall,single,TRAIN
2655,OOPS/oops_dataset/oops_video/train/Work Sucks! - Failing At Work (June 2018) _ FailArmy23.mp4,9,925,41633.0,53500.0,0,NoFall,single,TRAIN
2656,OOPS/oops_dataset/oops_video/train/Work Sucks! - Failing At Work (June 2018) _ FailArmy23.mp4,9,926,53733.0,55033.0,2,Backward Fall,single,TRAIN
2657,OOPS/oops_dataset/oops_video/train/Work Sucks! - Failing At Work (June 2018) _ FailArmy23.mp4,9,927,53733.0,62200.0,0,NoFall,single,TRAIN
2658,OOPS/oops_dataset/oops_video/val/Wheelie Gone Wrong - Fails of the Week (May 2018) _ FailArmy3.mp4,9,928,33.0,6533.0,0,NoFall,single,TRAIN
2659,OOPS/oops_dataset/oops_video/val/Wheelie Gone Wrong - Fails of the Week (May 2018) _ FailArmy3.mp4,9,929,6567.0,8200.0,2,Backward Fall,single,TRAIN
2660,OOPS/oops_dataset/oops_video/val/Wheelie Gone Wrong - Fails of the Week (May 2018) _ FailArmy3.mp4,9,930,8967.0,15633.0,0,NoFall,single,TRAIN
2661,OOPS/oops_dataset/oops_video/train/Valentine's Day Fails Compilation _ Salute to Forever Alone by FailArmy4.mp4,9,931,33.0,21300.0,0,NoFall,multiple,TRAIN
2662,OOPS/oops_dataset/oops_video/train/Russians vs. Rednecks - FailArmy Versus14.mp4,9,932,9067.0,10233.0,1,Forward Fall,single,VALIDATION
2663,"OOPS/oops_dataset/oops_video/train/Throwback Fails - Ready, Set, Fail! (March 2018) _ FailArmy10.mp4",9,933,1633.0,12567.0,0,NoFall,single,TRAIN
2664,"OOPS/oops_dataset/oops_video/train/Throwback Fails - Ready, Set, Fail! (March 2018) _ FailArmy10.mp4",9,934,12600.0,13500.0,3,Side Fall,single,VALIDATION
2665,"OOPS/oops_dataset/oops_video/val/Ultimate Parkour Fails Compilation Part 2 by FailArmy _ 'You Are The King Of Bails, Man.'60.mp4",9,935,2967.0,3733.0,1,Forward Fall,single,TRAIN
2666,"OOPS/oops_dataset/oops_video/val/Ultimate Parkour Fails Compilation Part 2 by FailArmy _ 'You Are The King Of Bails, Man.'60.mp4",9,936,5000.0,20333.0,0,NoFall,single,TRAIN
2667,OOPS/oops_dataset/oops_video/val/Throwback Fails - Saved It! (January 2018) _ FailArmy13.mp4,9,937,2100.0,2700.0,3,Side Fall,single,TRAIN
2668,OOPS/oops_dataset/oops_video/train/The Return of the Fail Ninja - Throwback Thursday (September 2017) _ FailArmy23.mp4,9,938,5400.0,6033.0,1,Forward Fall,multiple,TRAIN
2669,OOPS/oops_dataset/oops_video/val/That's A Sideways Wheelie! - Throwback Thursday (August 2017) _ FailArmy4.mp4,9,939,3067.0,3700.0,1,Forward Fall,multiple,VALIDATION
2670,OOPS/oops_dataset/oops_video/val/Sticks and Stones (July 2018) _ FailArmy8.mp4,9,940,33.0,3133.0,0,NoFall,single,TRAIN
2671,OOPS/oops_dataset/oops_video/val/Sticks and Stones (July 2018) _ FailArmy8.mp4,9,941,3167.0,3967.0,2,Backward Fall,single,VALIDATION
2672,OOPS/oops_dataset/oops_video/train/Pole Position - Fails of the Week (September 2018) _ FailArmy17.mp4,9,942,11167.0,13033.0,0,NoFall,single,TRAIN
2673,OOPS/oops_dataset/oops_video/train/Winter is Coming - Snow Fails (October 2018) _ FailArmy21.mp4,9,943,6533.0,7433.0,1,Forward Fall,single,TRAIN
2674,OOPS/oops_dataset/oops_video/val/Throwback Fails - That's one greedy cat!32.mp4,9,944,0.0,7633.0,0,NoFall,single,TRAIN
2675,OOPS/oops_dataset/oops_video/val/Throwback Fails - That's one greedy cat!32.mp4,9,945,7667.0,8767.0,2,Backward Fall,single,TRAIN
2676,OOPS/oops_dataset/oops_video/val/Throwback Fails - That's one greedy cat!32.mp4,9,946,8800.0,15833.0,0,NoFall,single,TEST
2677,OOPS/oops_dataset/oops_video/val/Throwback Fails - When Enough Is Enough! (February 2018) _ FailArmy11.mp4,9,947,10333.0,11233.0,0,NoFall,single,TRAIN
2678,OOPS/oops_dataset/oops_video/train/Sticks vs. Stones - FailArmy Versus (September 2017) _ FailArmy16.mp4,9,948,18933.0,21033.0,0,NoFall,single,VALIDATION
2679,OOPS/oops_dataset/oops_video/train/Sticks vs. Stones - FailArmy Versus (September 2017) _ FailArmy16.mp4,9,949,21067.0,21967.0,3,Side Fall,single,VALIDATION
2680,OOPS/oops_dataset/oops_video/train/People Vs. Nature Fails - It's Going To Blow You Away (May 2017)25.mp4,9,950,2867.0,3767.0,1,Forward Fall,single,TEST
2681,OOPS/oops_dataset/oops_video/train/Throwback Thursday Fails - Here Goes Nothing (April 2017) _ FailArmy40.mp4,9,951,42.0,13167.0,0,NoFall,single,TRAIN
2682,OOPS/oops_dataset/oops_video/train/We did it!! - Fails You Missed #22 (December 2017) _ FailArmy104.mp4,9,952,42.0,12750.0,0,NoFall,multiple,TRAIN
2683,OOPS/oops_dataset/oops_video/train/Outdoor Fails - Float on! (February 2017) _ FailArmy28.mp4,9,953,25233.0,31733.0,0,NoFall,single,TRAIN
2684,OOPS/oops_dataset/oops_video/train/Nobody Believed Me! - Fails You Missed #15 _ FailArmy77.mp4,9,954,7250.0,12500.0,0,NoFall,single,TRAIN
2685,"OOPS/oops_dataset/oops_video/val/Ultimate Parkour Fails Compilation Part 2 by FailArmy _ 'You Are The King Of Bails, Man.'31.mp4",9,955,9233.0,14867.0,0,NoFall,single,TRAIN
2686,OOPS/oops_dataset/oops_video/val/Throwback Fails - Jump Around! (March 2018) _ FailArmy65.mp4,9,956,28700.0,29267.0,2,Backward Fall,single,TEST
2687,OOPS/oops_dataset/oops_video/val/Throwback Fails - Carriage Carnage (April 2018) _ FailArmy71.mp4,9,957,11633.0,12433.0,2,Backward Fall,single,TRAIN
2688,OOPS/oops_dataset/oops_video/train/Throwback Thursday - That was amazing! (May 2017)123.mp4,9,958,42.0,3750.0,0,NoFall,single,TRAIN
2689,OOPS/oops_dataset/oops_video/val/Ouchie - Dang That Hurt! (May 2018) _ FailArmy17.mp4,9,959,33.0,11433.0,0,NoFall,multiple,VALIDATION
